station_name,geohash,bike_count,date,lng,lat
公益西桥,wx4f85f,16,2019-05-22,116.370796,39.836135
东管头,wx4dycw,1,2019-05-22,116.321051,39.867878
纪家庙,wx4dxjr,12,2019-05-22,116.333381,39.844433
六里桥,wx4dyec,1,2019-05-22,116.302808,39.880239
丰益桥南,wx4dwzj,1,2019-05-22,116.320261,39.852998
西局,wx4dy99,4,2019-05-22,116.303819,39.86677
首经贸,wx4dwvm,21,2019-05-22,116.320202,39.844463
和义,wx4f8b1,3,2019-05-22,116.402073,39.814838
泥洼,wx4dy84,1,2019-05-22,116.304173,39.858609
七里庄,wx4dy3d,10,2019-05-22,116.294292,39.866773
丰台站,wx4dww6,5,2019-05-22,116.30454,39.849639
新宫,wx4drzw,18,2019-05-22,116.365549,39.812592
丰台东大街,wx4dwr6,8,2019-05-22,116.293857,39.855111
东高地,wx4f2yq,4,2019-05-22,116.409427,39.805074
火箭万源,wx4f3jj,19,2019-05-22,116.418627,39.799287
大井,wx4dvcj,1,2019-05-22,116.276061,39.865226
科怡路,wx4dw7m,7,2019-05-22,116.297432,39.83248
富丰桥,wx4dw5u,5,2019-05-22,116.285798,39.83615
丰台科技园,wx4dw3v,26,2019-05-22,116.297176,39.825233
郭公庄,wx4dqxb,7,2019-05-22,116.301889,39.814322
看丹,wx4dtge,2,2019-05-22,116.27275,39.83495
郭庄子,wx4dv3h,1,2019-05-22,116.253068,39.864841
大葆台,wx4dqqc,8,2019-05-22,116.291681,39.80781
大瓦窑,wx4dv05,1,2019-05-22,116.24048,39.85947
宛平城,wx4dsyh,1,2019-05-22,116.230033,39.84841
园博园,wx4du0x,2,2019-05-22,116.201643,39.861328
张郭庄,wx4dezu,23,2019-05-22,116.187193,39.8581
苹果园,wx4e5sq,1,2019-05-22,116.178314,39.925829
西黄村,wx4ehme,4,2019-05-22,116.206932,39.933605
玉泉路,wx4ej2u,142,2019-05-22,116.252888,39.907433
八宝山,wx4ej0b,5,2019-05-22,116.235948,39.90744
八角游乐园,wx4eh2z,6,2019-05-22,116.212684,39.907442
杨庄,wx4e5us,6,2019-05-22,116.187004,39.92785
金安桥,wx4e57g,1,2019-05-22,116.163129,39.923566
五道口,wx4ex26,2225,2019-05-22,116.337742,39.992894
西二旗,wx4eye7,323,2019-05-22,116.306295,40.053034
五棵松,wx4ejbu,1055,2019-05-22,116.273987,39.907456
甘家口,wx4ep7b,31,2019-05-22,116.33464,39.92302
白堆子,wx4ep5c,927,2019-05-22,116.325762,39.923818
军事博物馆,wx4enby,158,2019-05-22,116.321459,39.907422
白石桥南,wx4epj9,198,2019-05-22,116.32568,39.933022
北太平庄,wx4g25f,107,2019-05-22,116.370131,39.967898
国家图书馆,wx4epp3,495,2019-05-22,116.32519,39.943114
莲花桥,wx4dyxn,250,2019-05-22,116.310347,39.897867
公主坟,wx4en8y,11,2019-05-22,116.309919,39.907469
蓟门桥,wx4erey,45,2019-05-22,116.354661,39.96771
牡丹园,wx4g2j9,395,2019-05-22,116.369844,39.976603
大钟寺,wx4er7x,739,2019-05-22,116.345139,39.966612
田村,wx4ejku,648,2019-05-22,116.252914,39.929503
花园桥,wx4entq,438,2019-05-22,116.310683,39.93234
西土城,wx4ertw,1176,2019-05-22,116.354098,39.976549
魏公村,wx4eqfp,1222,2019-05-22,116.32322,39.957904
西钓鱼台,wx4en7v,667,2019-05-22,116.298064,39.923481
万寿路,wx4en2g,613,2019-05-22,116.294765,39.907474
万寿寺,wx4eq8q,88,2019-05-22,116.309864,39.94795
知春路,wx4ermk,869,2019-05-22,116.33996,39.976476
慈寿寺,wx4enme,217,2019-05-22,116.295467,39.933268
人民大学,wx4eqgy,556,2019-05-22,116.321367,39.966956
廖公庄,wx4ehv6,35,2019-05-22,116.227292,39.932422
学院桥,wx4erxq,62,2019-05-22,116.353473,39.986883
知春里,wx4erj7,1147,2019-05-22,116.328709,39.976334
苏州桥,wx4eqeh,236,2019-05-22,116.307951,39.96319
车道沟,wx4eq26,47,2019-05-22,116.293818,39.947923
海淀黄庄,wx4eqv7,767,2019-05-22,116.317564,39.975996
北沙滩,wx4g840,81,2019-05-22,116.368143,40.001492
长春桥,wx4eq64,219,2019-05-22,116.294255,39.958527
海淀五路居,wx4ejvt,179,2019-05-22,116.276531,39.932584
苏州街,wx4eqt7,1286,2019-05-22,116.306332,39.975642
六道口,wx4ex9v,590,2019-05-22,116.35267,40.000958
中关村,wx4eqyg,354,2019-05-22,116.316467,39.983991
远大路,wx4eq1f,54,2019-05-22,116.282829,39.95711
火器营,wx4eq5x,66,2019-05-22,116.289058,39.965938
四季青,wx4ejzu,4,2019-05-22,116.274599,39.946104
清华东路西口,wx4ex3g,1654,2019-05-22,116.33953,40.000673
巴沟,wx4eqm4,248,2019-05-22,116.293362,39.974408
北京大学东门,wx4ewb6,1161,2019-05-22,116.315842,39.992212
万泉河桥,wx4eqrp,75,2019-05-22,116.300951,39.985624
学清路,wx4exst,395,2019-05-22,116.352106,40.015273
圆明园,wx4ew9w,307,2019-05-22,116.310186,39.999662
西苑,wx4ew32,349,2019-05-22,116.290908,39.998258
颐和园西门,wx4emxh,4,2019-05-22,116.263248,39.985697
上清桥,wx4ez2n,8,2019-05-22,116.343524,40.034952
北宫门,wx4etfn,194,2019-05-22,116.277647,40.002373
永泰庄,wx4ez8w,1184,2019-05-22,116.35458,40.037728
茶棚,wx4emq9,18,2019-05-22,116.2481,39.982113
上地,wx4ewzv,1050,2019-05-22,116.320193,40.033007
西小口,wx4ezdk,269,2019-05-22,116.351644,40.046873
安河桥北,wx4etgc,60,2019-05-22,116.269956,40.012195
农大南路,wx4ewjd,25,2019-05-22,116.282272,40.021398
万安,wx4ekyv,48,2019-05-22,116.231977,39.984001
育新,wx4ezs9,81,2019-05-22,116.347328,40.060039
马连洼,wx4etze,72,2019-05-22,116.27252,40.032637
植物园,wx4es89,14,2019-05-22,116.215722,39.993537
香山,wx4es29,13,2019-05-22,116.204491,39.994056
西北旺,wx4evd8,284,2019-05-22,116.257923,40.048703
永丰南,wx4evm9,80,2019-05-22,116.248154,40.065575
永丰,wx4evnf,148,2019-05-22,116.238481,40.071868
屯佃,wx4euw1,17,2019-05-22,116.21585,40.068454
稻香湖路,wx4egym,5,2019-05-22,116.188145,40.068936
温阳路,wx4egq6,14,2019-05-22,116.161361,40.068516
北安河,wx4efw5,22,2019-05-22,116.130428,40.068128
土桥,wx4fz62,2,2019-05-22,116.686349,39.871926
潞城,wx5508h,4,2019-05-22,116.747434,39.902652
北神树,wx4fs1p,1,2019-05-22,116.552619,39.820598
永顺,wx4gn0t,18,2019-05-22,116.637779,39.906011
万盛西,wx4fy0b,5,2019-05-22,116.63216,39.863328
次渠南,wx4fku7,28,2019-05-22,116.581357,39.795118
次渠,wx4fmn5,4,2019-05-22,116.591502,39.8035
亦庄火车站,wx4fmrd,4,2019-05-22,116.601913,39.812607
通州北苑,wx4gn0k,47,2019-05-22,116.637252,39.903864
物资学院路,wx4gnhq,43,2019-05-22,116.639316,39.926801
果园,wx4fyq7,71,2019-05-22,116.646621,39.893329
九棵树,wx4fytg,6,2019-05-22,116.657533,39.890278
通州北关,wx4gndy,5,2019-05-22,116.661131,39.917962
梨园,wx4fyue,27,2019-05-22,116.66872,39.883677
临河里,wx4fz54,12,2019-05-22,116.678811,39.875496
郝家府,wx4gpbp,2,2019-05-22,116.717826,39.903195
回龙观,wx4ezq9,92,2019-05-22,116.336116,40.0708
天通苑,wx4gcp3,330,2019-05-22,116.41289,40.075248
沙河,wx4sqhy,85,2019-05-22,116.288865,40.148278
天通苑南,wx4gcjc,592,2019-05-22,116.412684,40.066612
天通苑东,wx4gcwq,6,2019-05-22,116.442154,40.06858
霍营,wx4ezyf,180,2019-05-22,116.360286,40.071857
龙泽,wx4eyyt,175,2019-05-22,116.319429,40.070882
天通苑北,wx4u111,477,2019-05-22,116.412888,40.083668
回龙观东大街,wx4spbs,335,2019-05-22,116.363025,40.081175
平西府,wx4spd7,7,2019-05-22,116.350425,40.090607
育知路,wx4sp1f,7,2019-05-22,116.326992,40.087863
生命科学园,wx4sn74,318,2019-05-22,116.29423,40.09479
朱辛庄,wx4snuc,121,2019-05-22,116.313698,40.104297
未来科技城南,wx4u4q3,1,2019-05-22,116.46792,40.112789
巩华城,wx4sq3d,23,2019-05-22,116.293979,40.1309
沙河高教园,wx4sqpb,33,2019-05-22,116.280465,40.164666
昌平,wx4sucy,6,2019-05-22,116.23359,40.22055
十三陵景区,wx4sume,10,2019-05-22,116.207637,40.240214
亦庄桥,wx4f6tf,10,2019-05-22,116.480307,39.803011
亦庄文化园,wx4f6y9,20,2019-05-22,116.490632,39.80689
万源街,wx4f7ju,17,2019-05-22,116.505446,39.802921
荣京东街,wx4f7k4,57,2019-05-22,116.51339,39.793132
荣昌东街,wx4f7d0,58,2019-05-22,116.521737,39.782799
同济南路,wx4f7bm,72,2019-05-22,116.539835,39.7729
经海路,wx4fk6q,126,2019-05-22,116.562245,39.783587
天安门东,wx4g0bb,8,2019-05-23,116.401216,39.90778
北京站,wx4g127,63,2019-05-23,116.427287,39.904983
金鱼胡同,wx4g0fr,425,2019-05-23,116.411057,39.915281
王府井,wx4g110,464,2019-05-23,116.411571,39.908069
中国美术馆,wx4g0gz,311,2019-05-23,116.410803,39.923705
前门,wx4fbxw,11,2019-05-23,116.397937,39.900192
崇文门,wx4fcpu,452,2019-05-23,116.417093,39.901063
东单,wx4g11j,366,2019-05-23,116.41848,39.908325
桥湾,wx4fbyn,11,2019-05-23,116.408464,39.892725
珠市口,wx4fbty,131,2019-05-23,116.398372,39.891334
灯市口,wx4g14s,679,2019-05-23,116.417783,39.917113
磁器口,wx4fcnq,122,2019-05-23,116.41994,39.893172
东四,wx4g1hh,644,2019-05-23,116.417493,39.92437
天桥,wx4fbsq,38,2019-05-23,116.398712,39.88192
广渠门内,wx4fcw2,472,2019-05-23,116.433877,39.893673
天坛东门,wx4fchr,72,2019-05-23,116.420833,39.882558
南锣鼓巷,wx4g0vd,903,2019-05-23,116.404192,39.933848
张自忠路,wx4g1js,664,2019-05-23,116.417156,39.933592
香河园,wx4g38w,3,2019-05-23,116.442117,39.949568
广渠门外,wx4fcy7,545,2019-05-23,116.448998,39.893648
东四十条,wx4g1t8,188,2019-05-23,116.434133,39.933801
北新桥,wx4g1nu,570,2019-05-23,116.416884,39.940782
永定门外,wx4fb9x,394,2019-05-23,116.399369,39.867435
陶然桥,wx4fb3y,27,2019-05-23,116.387167,39.868791
景泰,wx4fbcp,168,2019-05-23,116.411026,39.86525
东直门,wx4g1x1,1918,2019-05-23,116.435842,39.941626
安定门,wx4g2bt,1111,2019-05-23,116.40824,39.94918
雍和宫,wx4g30s,836,2019-05-23,116.417069,39.949336
安德里北街,wx4g29u,275,2019-05-23,116.395145,39.957227
和平里北街,wx4g34m,773,2019-05-23,116.418504,39.958734
安贞桥,wx4g2uj,44,2019-05-23,116.407446,39.968916
西单,wx4g00v,181,2019-05-23,116.374072,39.907383
西直门,wx4epwz,108,2019-05-23,116.355426,39.940474
天安门西,wx4g08c,135,2019-05-23,116.391278,39.907472
和平门,wx4fbrs,555,2019-05-23,116.384209,39.900098
虎坊桥,wx4fbms,150,2019-05-23,116.384596,39.889486
宣武门,wx4fbpt,162,2019-05-23,116.374314,39.899765
灵境胡同,wx4g04k,1143,2019-05-23,116.373746,39.915912
菜市口,wx4fbjt,207,2019-05-23,116.374425,39.889296
西四,wx4g05u,321,2019-05-23,116.373332,39.924206
北海北,wx4g0mw,24,2019-05-23,116.386829,39.933247
金融街,wx4epcj,135,2019-05-23,116.363234,39.908627
长椿街,wx4dzzm,795,2019-05-23,116.363355,39.899433
什刹海,wx4g0wm,193,2019-05-23,116.396219,39.937583
陶然亭,wx4fb5t,678,2019-05-23,116.374383,39.87847
牛街,wx4dzvt,121,2019-05-23,116.36354,39.889253
复兴门,wx4epbb,40,2019-05-23,116.356866,39.907242
平安里,wx4g0ju,346,2019-05-23,116.372883,39.933949
广安门内,wx4dzv9,627,2019-05-23,116.358239,39.889418
南礼士路,wx4ep8v,915,2019-05-23,116.352583,39.907234
阜成门,wx4epez,218,2019-05-23,116.356009,39.923686
鼓楼大街,wx4g287,99,2019-05-23,116.393776,39.948972
新街口,wx4g0nb,134,2019-05-23,116.367742,39.940667
车公庄,wx4eptq,111,2019-05-23,116.354357,39.932397
积水潭,wx4g20k,138,2019-05-23,116.373126,39.948653
木樨地,wx4ep2f,277,2019-05-23,116.337583,39.907379
车公庄西,wx4epmr,317,2019-05-23,116.344082,39.932466
达官营,wx4dzm9,245,2019-05-23,116.336455,39.889884
玉渊潭东门,wx4ep62,10,2019-05-23,116.33455,39.915044
红莲南里,wx4dz7d,42,2019-05-23,116.336977,39.877629
动物园,wx4epqe,19,2019-05-23,116.339031,39.93825
二里沟,wx4epjr,68,2019-05-23,116.333721,39.931855
湾子,wx4dzje,87,2019-05-23,116.327753,39.889954
马甸,wx4g27c,71,2019-05-23,116.380788,39.968193
国贸,wx4g41h,24,2019-05-23,116.461841,39.909104
十里河,wx4ff16,21,2019-05-23,116.457983,39.866417
望京,wx4gd3d,3,2019-05-23,116.469409,39.998521
建国门,wx4g191,331,2019-05-23,116.435806,39.908501
潘家园西,wx4fcgh,3,2019-05-23,116.450872,39.876233
京广桥,wx4g44y,2,2019-05-23,116.464455,39.918256
核心区,wx4g436,8,2019-05-23,116.469547,39.909845
朝阳门,wx4g1s1,5,2019-05-23,116.434584,39.924499
光华路,wx4g464,17,2019-05-23,116.469555,39.913574
永安里,wx4g1ch,20,2019-05-23,116.45033,39.908472
北京东站,wx4ffxy,1,2019-05-23,116.486026,39.902304
东大桥,wx4g1gv,8,2019-05-23,116.451657,39.923054
慈云寺桥,wx4g4fk,11,2019-05-23,116.493659,39.915573
工人体育场,wx4g1vs,11,2019-05-23,116.450366,39.933758
金台夕照,wx4g44s,8,2019-05-23,116.461743,39.916838
双井,wx4ffnq,20,2019-05-23,116.463738,39.893352
呼家楼,wx4g45u,13,2019-05-23,116.461618,39.923337
劲松,wx4ffhs,19,2019-05-23,116.461325,39.884387
广渠路,wx4fgnr,2,2019-05-23,116.508662,39.893076
团结湖,wx4g4js,18,2019-05-23,116.461806,39.933747
潘家园,wx4ff5h,16,2019-05-23,116.460926,39.875387
十八里店,wx4fdwj,8,2019-05-23,116.484631,39.84839
大望路,wx4g43p,11,2019-05-23,116.475783,39.908287
农业展览馆,wx4g4ph,2,2019-05-23,116.461724,39.941344
红庙,wx4g4d2,6,2019-05-23,116.478064,39.915605
柳芳,wx4g36p,13,2019-05-23,116.432728,39.958157
九龙山,wx4ffw3,5,2019-05-23,116.478695,39.893222
平乐园,wx4ffsb,14,2019-05-23,116.477307,39.885275
金台路,wx4g4eb,7,2019-05-23,116.478115,39.923556
甘露园,wx4g5de,6,2019-05-23,116.525697,39.917245
亮马桥,wx4g60s,14,2019-05-23,116.461794,39.949415
北工大西门,wx4ffe0,55,2019-05-23,116.477318,39.875437
朝阳公园,wx4g4t8,4,2019-05-23,116.478291,39.933492
安华桥,wx4g2sh,2,2019-05-23,116.394655,39.968507
和平西桥,wx4g3hh,26,2019-05-23,116.417975,39.968386
大郊亭,wx4ffwr,3,2019-05-23,116.487935,39.893183
枣营,wx4g4rw,3,2019-05-23,116.474947,39.944132
光熙门,wx4g3kp,5,2019-05-23,116.431761,39.968337
西坝河,wx4g3ew,2,2019-05-23,116.441541,39.966297
成寿寺,wx4f9vd,31,2019-05-23,116.447531,39.845874
三元桥,wx4g64c,13,2019-05-23,116.456997,39.961508
四惠,wx4g4cj,29,2019-05-23,116.495456,39.908749
安贞门,wx4g2vs,15,2019-05-23,116.405954,39.977005
百子湾,wx4ffyp,1,2019-05-23,116.497768,39.89253
北土城,wx4g2te,2,2019-05-23,116.394193,39.976953
惠新西街南口,wx4g3js,39,2019-05-23,116.417537,39.977121
健德门,wx4g2md,67,2019-05-23,116.381353,39.976723
太阳宫,wx4g3uf,27,2019-05-23,116.447469,39.972678
芍药居,wx4g3td,10,2019-05-23,116.435914,39.977636
十里堡,wx4g55f,16,2019-05-23,116.502045,39.923076
石佛营,wx4g4vz,1,2019-05-23,116.498326,39.935073
化工,wx4fgj7,1,2019-05-23,116.503439,39.887369
肖村,wx4f9ge,4,2019-05-23,116.448364,39.834217
南楼梓庄,wx4fg4c,11,2019-05-23,116.501084,39.874578
奥体中心,wx4g2x5,2,2019-05-23,116.393759,39.985837
东风北桥,wx4g6dn,11,2019-05-23,116.485919,39.958375
欢乐谷景区,wx4fg12,24,2019-05-23,116.500067,39.866505
惠新西街北口,wx4g3ps,10,2019-05-23,116.417028,39.987836
四惠东,wx4g53h,15,2019-05-23,116.515664,39.908495
郎辛庄,wx4fsxe,6,2019-05-23,116.569826,39.856496
小红门,wx4fd47,1,2019-05-23,116.459226,39.827951
芳园里,wx4g6s9,4,2019-05-23,116.479322,39.972039
青年路,wx4g57v,10,2019-05-23,116.517429,39.923168
星火,wx4g70p,7,2019-05-23,116.508638,39.947098
将台,wx4g6u9,26,2019-05-23,116.489496,39.971109
垡头,wx4fg23,30,2019-05-23,116.511821,39.860728
高碑店,wx4g59r,3,2019-05-23,116.531421,39.909448
望京西,wx4g9bu,6,2019-05-23,116.449884,39.995724
安立路,wx4g8fm,15,2019-05-23,116.407845,40.002619
奥林匹克公园,wx4g8d1,17,2019-05-23,116.391758,40.002207
关庄,wx4g93y,12,2019-05-23,116.430947,40.001134
望京南,wx4g6wg,10,2019-05-23,116.481634,39.984634
高家园,wx4g6y0,2,2019-05-23,116.488543,39.980572
大屯路东,wx4g94k,45,2019-05-23,116.417377,40.003841
阜通,wx4gd2k,3,2019-05-23,116.47174,39.991699
双合,wx4fg8h,18,2019-05-23,116.526836,39.859691
森林公园南门,wx4g8ed,21,2019-05-23,116.3926,40.010122
酒仙桥,wx4g7n5,1,2019-05-23,116.504206,39.98045
焦化厂,wx4fez7,1,2019-05-23,116.537247,39.855488
传媒大学,wx4gh32,17,2019-05-23,116.554639,39.909215
东湖渠,wx4gd78,12,2019-05-23,116.467412,40.01067
望京东,wx4gddr,25,2019-05-23,116.487105,40.0032
平房村,wx4gk0f,1,2019-05-23,116.54704,39.95052
林萃桥,wx4g8ju,7,2019-05-23,116.372998,40.021906
褡裢坡,wx4gh7z,11,2019-05-23,116.563961,39.924021
东坝中街,wx4gk5e,1,2019-05-23,116.547126,39.965732
来广营,wx4gdm8,14,2019-05-23,116.466994,40.020588
北苑路北,wx4g9pm,40,2019-05-23,116.418089,40.030436
勇士营,wx4g9xw,1,2019-05-23,116.441678,40.032471
双桥,wx4ghc2,37,2019-05-23,116.57676,39.91014
黄渠,wx4ghgc,3,2019-05-23,116.578266,39.924201
崔各庄,wx4gdvg,5,2019-05-23,116.492968,40.022201
立水桥南,wx4gc16,47,2019-05-23,116.414496,40.041956
北苑,wx4gc99,13,2019-05-23,116.434518,40.042997
管庄路西口,wx4gkts,1,2019-05-23,116.570732,39.976863
立水桥,wx4gc52,28,2019-05-23,116.41235,40.053032
清河营,wx4gcen,1,2019-05-23,116.441977,40.051119
马泉营,wx4gepg,5,2019-05-23,116.50348,40.033721
常营,wx4gjk3,11,2019-05-23,116.599722,39.925696
草房,wx4gjsh,12,2019-05-23,116.615574,39.924477
孙河,wx4ggcc,24,2019-05-23,116.5347,40.045113
蒲黄榆,wx4fc33,22,2019-05-23,116.42372,39.865621
木樨园,wx4fb8p,325,2019-05-23,116.399839,39.859262
方庄,wx4fc9m,2,2019-05-23,116.440244,39.865868
刘家窑,wx4f9pz,12,2019-05-23,116.422119,39.857521
景风门,wx4dzby,1,2019-05-23,116.365805,39.862723
海户屯,wx4f8yb,1,2019-05-23,116.400301,39.851805
马家堡,wx4f8p5,9,2019-05-23,116.371361,39.853109
西铁营,wx4dz8q,6,2019-05-23,116.35436,39.861117
石榴庄,wx4f9jd,17,2019-05-23,116.414103,39.845905
大红门,wx4f8tx,26,2019-05-23,116.399154,39.845383
角门东,wx4f8mt,23,2019-05-23,116.385649,39.845135
宋家庄,wx4f9ms,17,2019-05-23,116.428368,39.845849
角门西,wx4f8jd,15,2019-05-23,116.371154,39.84585
分钟寺,wx4f9yz,3,2019-05-23,116.453976,39.852227
大红门南,wx4f8u0,2,2019-05-23,116.401045,39.836715
六里桥东,wx4dyv4,11,2019-05-23,116.315024,39.887125
草桥,wx4dxts,1,2019-05-23,116.351387,39.845869
公益西桥,wx4f85f,15,2019-05-23,116.370796,39.836135
纪家庙,wx4dxjr,11,2019-05-23,116.333381,39.844433
六里桥,wx4dyec,2,2019-05-23,116.302808,39.880239
丰益桥南,wx4dwzj,1,2019-05-23,116.320261,39.852998
西局,wx4dy99,9,2019-05-23,116.303819,39.86677
首经贸,wx4dwvm,19,2019-05-23,116.320202,39.844463
和义,wx4f8b1,4,2019-05-23,116.402073,39.814838
泥洼,wx4dy84,1,2019-05-23,116.304173,39.858609
七里庄,wx4dy3d,3,2019-05-23,116.294292,39.866773
丰台站,wx4dww6,5,2019-05-23,116.30454,39.849639
新宫,wx4drzw,13,2019-05-23,116.365549,39.812592
丰台东大街,wx4dwr6,12,2019-05-23,116.293857,39.855111
东高地,wx4f2yq,9,2019-05-23,116.409427,39.805074
火箭万源,wx4f3jj,20,2019-05-23,116.418627,39.799287
科怡路,wx4dw7m,7,2019-05-23,116.297432,39.83248
丰台科技园,wx4dw3v,23,2019-05-23,116.297176,39.825233
郭公庄,wx4dqxb,5,2019-05-23,116.301889,39.814322
看丹,wx4dtge,1,2019-05-23,116.27275,39.83495
郭庄子,wx4dv3h,1,2019-05-23,116.253068,39.864841
大葆台,wx4dqqc,12,2019-05-23,116.291681,39.80781
园博园,wx4du0x,2,2019-05-23,116.201643,39.861328
张郭庄,wx4dezu,14,2019-05-23,116.187193,39.8581
苹果园,wx4e5sq,2,2019-05-23,116.178314,39.925829
西黄村,wx4ehme,2,2019-05-23,116.206932,39.933605
玉泉路,wx4ej2u,141,2019-05-23,116.252888,39.907433
八宝山,wx4ej0b,7,2019-05-23,116.235948,39.90744
八角游乐园,wx4eh2z,4,2019-05-23,116.212684,39.907442
古城,wx4e5bz,3,2019-05-23,116.190337,39.90745
杨庄,wx4e5us,6,2019-05-23,116.187004,39.92785
五道口,wx4ex26,2315,2019-05-23,116.337742,39.992894
西二旗,wx4eye7,329,2019-05-23,116.306295,40.053034
五棵松,wx4ejbu,1145,2019-05-23,116.273987,39.907456
甘家口,wx4ep7b,40,2019-05-23,116.33464,39.92302
白堆子,wx4ep5c,775,2019-05-23,116.325762,39.923818
军事博物馆,wx4enby,120,2019-05-23,116.321459,39.907422
白石桥南,wx4epj9,173,2019-05-23,116.32568,39.933022
北太平庄,wx4g25f,101,2019-05-23,116.370131,39.967898
国家图书馆,wx4epp3,504,2019-05-23,116.32519,39.943114
莲花桥,wx4dyxn,235,2019-05-23,116.310347,39.897867
公主坟,wx4en8y,15,2019-05-23,116.309919,39.907469
蓟门桥,wx4erey,40,2019-05-23,116.354661,39.96771
牡丹园,wx4g2j9,406,2019-05-23,116.369844,39.976603
大钟寺,wx4er7x,626,2019-05-23,116.345139,39.966612
田村,wx4ejku,639,2019-05-23,116.252914,39.929503
花园桥,wx4entq,464,2019-05-23,116.310683,39.93234
西土城,wx4ertw,1151,2019-05-23,116.354098,39.976549
魏公村,wx4eqfp,1259,2019-05-23,116.32322,39.957904
西钓鱼台,wx4en7v,736,2019-05-23,116.298064,39.923481
万寿路,wx4en2g,584,2019-05-23,116.294765,39.907474
万寿寺,wx4eq8q,102,2019-05-23,116.309864,39.94795
知春路,wx4ermk,804,2019-05-23,116.33996,39.976476
慈寿寺,wx4enme,179,2019-05-23,116.295467,39.933268
人民大学,wx4eqgy,573,2019-05-23,116.321367,39.966956
廖公庄,wx4ehv6,43,2019-05-23,116.227292,39.932422
学院桥,wx4erxq,34,2019-05-23,116.353473,39.986883
知春里,wx4erj7,1087,2019-05-23,116.328709,39.976334
苏州桥,wx4eqeh,237,2019-05-23,116.307951,39.96319
车道沟,wx4eq26,60,2019-05-23,116.293818,39.947923
海淀黄庄,wx4eqv7,664,2019-05-23,116.317564,39.975996
北沙滩,wx4g840,78,2019-05-23,116.368143,40.001492
长春桥,wx4eq64,238,2019-05-23,116.294255,39.958527
海淀五路居,wx4ejvt,176,2019-05-23,116.276531,39.932584
苏州街,wx4eqt7,1319,2019-05-23,116.306332,39.975642
六道口,wx4ex9v,577,2019-05-23,116.35267,40.000958
中关村,wx4eqyg,327,2019-05-23,116.316467,39.983991
远大路,wx4eq1f,63,2019-05-23,116.282829,39.95711
火器营,wx4eq5x,35,2019-05-23,116.289058,39.965938
四季青,wx4ejzu,3,2019-05-23,116.274599,39.946104
清华东路西口,wx4ex3g,1620,2019-05-23,116.33953,40.000673
巴沟,wx4eqm4,266,2019-05-23,116.293362,39.974408
北京大学东门,wx4ewb6,1192,2019-05-23,116.315842,39.992212
万泉河桥,wx4eqrp,51,2019-05-23,116.300951,39.985624
学清路,wx4exst,397,2019-05-23,116.352106,40.015273
圆明园,wx4ew9w,364,2019-05-23,116.310186,39.999662
西苑,wx4ew32,361,2019-05-23,116.290908,39.998258
颐和园西门,wx4emxh,8,2019-05-23,116.263248,39.985697
上清桥,wx4ez2n,9,2019-05-23,116.343524,40.034952
北宫门,wx4etfn,205,2019-05-23,116.277647,40.002373
永泰庄,wx4ez8w,1206,2019-05-23,116.35458,40.037728
茶棚,wx4emq9,12,2019-05-23,116.2481,39.982113
上地,wx4ewzv,1032,2019-05-23,116.320193,40.033007
西小口,wx4ezdk,306,2019-05-23,116.351644,40.046873
安河桥北,wx4etgc,37,2019-05-23,116.269956,40.012195
农大南路,wx4ewjd,31,2019-05-23,116.282272,40.021398
万安,wx4ekyv,39,2019-05-23,116.231977,39.984001
育新,wx4ezs9,86,2019-05-23,116.347328,40.060039
马连洼,wx4etze,81,2019-05-23,116.27252,40.032637
植物园,wx4es89,18,2019-05-23,116.215722,39.993537
香山,wx4es29,29,2019-05-23,116.204491,39.994056
西北旺,wx4evd8,289,2019-05-23,116.257923,40.048703
永丰南,wx4evm9,63,2019-05-23,116.248154,40.065575
永丰,wx4evnf,139,2019-05-23,116.238481,40.071868
屯佃,wx4euw1,15,2019-05-23,116.21585,40.068454
稻香湖路,wx4egym,10,2019-05-23,116.188145,40.068936
温阳路,wx4egq6,24,2019-05-23,116.161361,40.068516
北安河,wx4efw5,20,2019-05-23,116.130428,40.068128
土桥,wx4fz62,2,2019-05-23,116.686349,39.871926
永顺,wx4gn0t,26,2019-05-23,116.637779,39.906011
北关,wx4gn9y,2,2019-05-23,116.6612,39.913109
万盛东,wx4fy8g,1,2019-05-23,116.657379,39.863491
高楼金,wx4fz0y,2,2019-05-23,116.68434,39.863154
次渠南,wx4fku7,25,2019-05-23,116.581357,39.795118
次渠,wx4fmn5,4,2019-05-23,116.591502,39.8035
亦庄火车站,wx4fmrd,23,2019-05-23,116.601913,39.812607
通州北苑,wx4gn0k,50,2019-05-23,116.637252,39.903864
物资学院路,wx4gnhq,41,2019-05-23,116.639316,39.926801
果园,wx4fyq7,65,2019-05-23,116.646621,39.893329
九棵树,wx4fytg,29,2019-05-23,116.657533,39.890278
通州北关,wx4gndy,3,2019-05-23,116.661131,39.917962
梨园,wx4fyue,40,2019-05-23,116.66872,39.883677
临河里,wx4fz54,12,2019-05-23,116.678811,39.875496
东夏园,wx55024,1,2019-05-23,116.73385,39.903147
回龙观,wx4ezq9,47,2019-05-23,116.336116,40.0708
天通苑,wx4gcp3,337,2019-05-23,116.41289,40.075248
沙河,wx4sqhy,89,2019-05-23,116.288865,40.148278
天通苑南,wx4gcjc,626,2019-05-23,116.412684,40.066612
天通苑东,wx4gcwq,11,2019-05-23,116.442154,40.06858
